filename	read_id	run_id	batch_id	channel	mux	start_time	duration	minknow_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
TestSample1_2.fast5	0000d5f5-1dab-4b09-9dc7-8ff46286051b	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	188	2	5273.862250	6.920250	0	TRUE	5273.928500	5483	6.854000	1312	12.638916	2.560456	73.139030	9.232898	73.139030	9.232898
TestSample1_2.fast5	000c097f-379b-451a-922d-bcab1d7061a3	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	54	1	5608.935500	4.083750	0	TRUE	5608.956750	3250	4.062500	1243	14.886385	2.872996	73.320068	9.957047	73.320068	9.957047
TestSample1_2.fast5	0013bbf2-853c-40ac-87c6-48df6ed19d0d	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	21	4	6264.997250	3.974500	0	TRUE	6265.282250	2951	3.689500	1273	15.698659	3.020275	75.673553	9.594972	75.673553	9.594972
TestSample1_2.fast5	00290d7e-4233-4628-b640-53f2877578ef	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	206	3	5865.158000	2.083250	0	TRUE	5865.569250	1337	1.672000	668	15.547789	3.121689	70.785545	10.319120	70.785545	10.319120
TestSample1_2.fast5	0031074c-7ad8-421f-ac07-74a1d11bde89	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	25	4	5103.545500	3.509000	0	TRUE	5103.626750	2742	3.427750	1250	16.523577	3.066573	72.052803	9.232898	72.052803	9.232898
TestSample1_2.fast5	00314771-a3df-434b-afe1-d83812ad00f4	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	62	4	6058.922250	3.195750	0	TRUE	6058.951000	2533	3.167000	1238	14.789204	3.117314	74.406288	10.500157	74.406288	10.500157
TestSample1_2.fast5	00494f88-962d-41bc-a408-4ed51fabb0cd	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	37	3	6042.834750	3.376250	0	TRUE	6042.912250	2639	3.298750	1257	14.220882	3.108996	76.397697	9.051860	76.397697	9.051860
TestSample1_2.fast5	004a4957-e9e8-4e86-a6a3-184b247da1ae	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	363	1	6056.454250	3.835500	0	TRUE	6057.076750	2570	3.213000	1239	10.608109	3.032784	80.561554	9.594972	80.561554	9.594972
TestSample1_2.fast5	004d4f59-e35e-4128-bbbe-5ac870782db0	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	369	2	44741.176250	3.554000	0	TRUE	44741.277500	2762	3.452750	1268	9.580299	2.956659	75.673553	9.413935	75.673553	9.413935
TestSample1_2.fast5	006a68ba-f30d-4a18-97ef-f1ec8aa7f509	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	318	3	6381.419750	2.945000	0	TRUE	6381.437250	2342	2.927500	1211	15.074841	3.196188	71.690735	9.594972	71.690735	9.594972
TestSample1_2.fast5	00722267-65e0-4bf3-95f0-ddd111741b12	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	440	1	45224.585000	5.453250	0	TRUE	45224.792500	4196	5.245750	1268	12.687494	2.696218	74.225250	9.776009	74.225250	9.776009
TestSample1_2.fast5	00809472-4cc6-49f8-804b-ac0a686bf4b8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	441	1	5387.961500	3.503500	0	TRUE	5388.156500	2646	3.308500	1305	12.664405	3.119207	74.044212	9.413935	74.044212	9.413935
TestSample1_2.fast5	0087ea78-9f24-459a-a89c-9954f1803b67	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	505	1	5048.154750	1.949000	0	TRUE	5048.327250	1421	1.776500	659	15.956264	3.043681	71.690735	9.957047	71.690735	9.957047
TestSample1_2.fast5	00952e1e-aef5-42dc-9e43-3f459d0effb4	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	198	2	5632.621000	4.483000	0	TRUE	5633.542250	2849	3.561750	1271	14.301743	3.030097	72.052803	9.051860	72.052803	9.051860
TestSample1_2.fast5	00b7ad14-5b72-463a-a4fc-06c8fdff1518	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	188	1	5818.740500	3.682750	0	TRUE	5819.583000	2272	2.840250	1247	12.342032	3.211813	77.121849	9.776009	77.121849	9.776009
TestSample1_2.fast5	00d1409a-7ea2-487a-9e59-50d909d03cbe	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	29	3	6242.706750	2.618250	0	TRUE	6242.786750	2030	2.538250	1231	14.302435	3.348410	75.492516	9.413935	75.492516	9.413935
TestSample1_2.fast5	00d51c14-b3f1-4d53-90a3-0cd7235410c5	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	48	1	6304.280750	1.403750	0	TRUE	6304.402000	1026	1.282500	571	12.494891	3.153434	73.320068	9.594972	73.320068	9.594972
TestSample1_2.fast5	00e72a64-4f09-4d4a-b18c-09425bed1926	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	482	1	44815.364500	6.994750	0	TRUE	44815.437000	5537	6.922250	1313	10.856483	2.512587	69.337250	9.957047	69.337250	9.957047
TestSample1_2.fast5	00f27ebe-92e0-4aa3-b90d-9769a1b30843	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	122	1	5724.743750	3.004500	0	TRUE	5724.927500	2256	2.820750	1204	13.574341	3.230805	75.492516	9.957047	75.492516	9.957047
TestSample1_2.fast5	00f78995-73f9-486e-af8d-338f0e1c60e8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	506	2	6243.913750	6.247000	0	TRUE	6244.248750	4729	5.912000	1268	11.947894	2.608720	76.397697	9.413935	76.397697	9.413935
TestSample1_2.fast5	011563cc-2c93-4af9-9062-b32223a1534f	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	319	3	5063.658750	1.805750	0	TRUE	5064.073750	1112	1.390750	693	9.826317	3.230938	72.233841	9.051860	72.233841	9.051860
TestSample1_2.fast5	011cf6f5-990d-49f4-b4c5-0985d86d2bc9	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	505	1	5527.825250	10.331500	0	TRUE	5527.924000	8186	10.232750	1317	16.018604	2.435237	74.044212	9.776009	74.044212	9.776009
TestSample1_2.fast5	01337c9b-6afc-4ddf-8c94-2781b51db17b	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	122	3	45707.059500	2.609750	0	FALSE	45707.297000	1897	2.372250	1264	8.316346	3.224545	74.406288	8.508748	74.406288	8.508748
TestSample1_2.fast5	013848d3-861c-4a84-928f-c96f48a9a43a	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	334	4	5744.710250	2.743500	0	TRUE	5744.730250	2178	2.723500	1235	14.708970	3.306017	72.233841	9.232898	72.233841	9.232898
TestSample1_2.fast5	013f04c9-3dea-4c88-8ac2-ae834a449f82	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	47	3	44954.144000	3.066500	0	TRUE	44954.249000	2369	2.961500	1277	13.523833	3.210658	64.811317	8.146674	64.811317	8.146674
TestSample1_2.fast5	01550de5-cd70-4fb0-b62f-c955f66a34af	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	375	4	6005.729250	4.049500	0	TRUE	6005.961750	3053	3.817000	1276	16.572870	2.980839	74.044212	9.232898	74.044212	9.232898
TestSample1_2.fast5	0177cfe8-31af-4e0c-95b6-0dc36b7868b3	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	214	2	5171.942500	2.857250	0	TRUE	5172.005000	2235	2.794750	1211	14.304446	3.228074	71.509697	9.232898	71.509697	9.232898
TestSample1_2.fast5	0189d136-1fb4-4667-b102-7abc02b95cfa	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	167	3	5893.143750	4.287000	0	TRUE	5893.448750	3185	3.982000	1207	17.523397	2.942458	73.320068	9.776009	73.320068	9.776009
TestSample1_2.fast5	01a73767-8614-485f-89ab-0de8ef0e70f9	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	401	4	5760.332000	3.624000	0	TRUE	5760.428250	2822	3.527750	1286	15.339846	3.063212	75.854591	9.051860	75.854591	9.051860
TestSample1_2.fast5	01ad3a9a-3033-4125-8c7d-495c0432bacd	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	216	2	5893.686250	1.614250	0	TRUE	5893.801250	1199	1.499250	538	11.630677	2.966660	76.759773	9.594972	76.759773	9.594972
TestSample1_2.fast5	01ae02b1-4592-4845-a9c8-2b9cb805cd17	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	216	1	5256.176000	3.429000	0	TRUE	5256.318500	2629	3.286500	1249	14.971982	3.118985	74.949402	9.594972	74.949402	9.594972
TestSample1_2.fast5	01b899a8-c092-4d1f-84d7-f35687ff09bb	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	60	3	45462.662750	3.187250	0	TRUE	45462.781500	2454	3.068500	1181	12.561353	3.090426	75.854591	10.138083	75.854591	10.138083
TestSample1_2.fast5	01ba99c2-788e-433f-91a3-6a8ec9b551df	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	462	2	6132.443750	3.359000	0	TRUE	6132.533750	2615	3.269000	1250	14.807509	3.117525	74.587326	9.776009	74.587326	9.776009
TestSample1_2.fast5	01d41fb4-1440-4cd5-b9b4-69ece0e0e9a2	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	110	4	44790.310000	3.533500	0	FALSE	44790.343750	2799	3.499750	1191	8.342185	2.785796	74.587326	8.870823	74.587326	8.870823
TestSample1_2.fast5	01f1d02b-f11e-4554-bace-780e7f5f6ea8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	337	1	5864.762500	3.856500	0	TRUE	5864.912500	2965	3.706500	1329	15.536792	3.018085	72.776955	9.957047	72.776955	9.957047
TestSample1_2.fast5	01f3a35a-273c-4fcf-91c3-fadfcf2f4ab3	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	35	3	44981.633500	4.136000	0	TRUE	44982.259750	2807	3.509750	1303	14.240691	3.057279	66.621689	8.689786	66.621689	8.689786
TestSample1_2.fast5	02093bb5-fb5e-473f-9052-41a10339fda1	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	139	2	6349.257500	3.253250	0	TRUE	6349.350000	2528	3.160750	1284	13.073524	3.147718	72.233841	9.594972	72.233841	9.594972
TestSample1_2.fast5	0229abf2-d2bc-49fb-a622-44c5f67173d8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	117	3	44919.217750	2.795250	0	TRUE	44919.244000	2215	2.769000	1281	9.966322	3.179613	71.690735	8.508748	71.690735	8.508748
TestSample1_2.fast5	022fe938-8c1b-4647-a26f-ad364ed3dcfb	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	202	4	6166.603500	2.787750	0	TRUE	6166.744750	2117	2.646500	1228	10.966486	3.258907	74.225250	9.776009	74.225250	9.776009
TestSample1_2.fast5	02394524-6d31-4079-9e67-162bfa2e6e9d	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	325	1	45835.356750	2.986750	0	TRUE	45835.411750	2345	2.931750	1229	11.721164	3.138037	67.345840	8.689786	67.345840	8.689786
TestSample1_2.fast5	024c4d21-8779-41ac-b78c-8ff8a0678351	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	325	1	45651.725750	3.115000	0	TRUE	45651.830750	2408	3.010000	1193	10.584925	3.060024	67.345840	8.508748	67.345840	8.508748
TestSample1_2.fast5	028db0cb-ee01-45b4-baff-501d1e966d5e	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	38	3	5079.578000	3.772250	0	TRUE	5079.728000	2897	3.622250	1235	11.699455	2.906819	72.776955	9.232898	72.776955	9.232898
TestSample1_2.fast5	02990d27-f079-4cdf-a290-2befb8aaff92	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	284	4	45876.584750	1.559250	0	TRUE	45877.146000	798	0.998000	356	11.798803	2.914790	59.018127	7.422525	59.018127	7.422525
TestSample1_2.fast5	02d938c7-5cd7-408f-82e6-6bf899390f54	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	157	4	5456.829750	1.852750	0	TRUE	5457.168500	1211	1.514000	565	15.752111	3.023162	70.966583	9.957047	70.966583	9.957047
TestSample1_2.fast5	0273a084-4ad1-4fa3-ab5e-960baed798c9	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	104	4	44701.717250	3.719750	0	TRUE	44701.788500	2918	3.648500	1320	16.261990	3.079350	76.578735	9.957047	76.578735	9.957047
TestSample1_2.fast5	028c36e4-65bd-4e6f-affe-d29af2443fed	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	434	3	5752.222750	2.248750	0	FALSE	5752.537750	1547	1.933750	782	8.830661	3.005480	79.294296	10.681195	79.294296	10.681195
TestSample1_2.fast5	028c37b1-d389-41af-ac7b-6fed470c124b	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	109	2	5926.884250	2.989750	0	TRUE	5926.946750	2341	2.927250	1262	16.676104	3.268794	75.673553	9.594972	75.673553	9.594972
TestSample1_2.fast5	02acc5cb-73b7-4f05-aa1a-a785d3c24336	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	89	2	45444.795750	3.682750	0	FALSE	45445.194500	2627	3.284000	1259	8.737269	2.959872	78.208069	8.870823	78.208069	8.870823
TestSample1_2.fast5	02b7ba15-2ed8-4cb7-a571-fec2b103c7a4	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	270	3	45718.074000	3.097500	0	TRUE	45718.220250	2361	2.951250	1211	15.393460	3.198490	74.587326	9.051860	74.587326	9.051860
TestSample1_2.fast5	02f9b5e9-f712-4562-bf28-d50b432c0de5	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	435	2	5419.880000	4.351000	0	TRUE	5420.518750	2969	3.712250	1308	13.002501	2.986395	75.673553	9.051860	75.673553	9.051860
TestSample1_2.fast5	02fae622-c6a3-4468-a6d3-e1e30c7a1339	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	282	2	45612.508250	2.921000	0	TRUE	45612.782000	2117	2.647250	1241	9.724521	3.203510	74.768364	9.232898	74.768364	9.232898
TestSample1_2.fast5	0307ce22-09cd-4527-910d-3a5613806077	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	346	3	5227.875750	3.515500	0	TRUE	5228.204500	2549	3.186750	1281	16.089161	3.173118	75.854591	9.051860	75.854591	9.051860
TestSample1_2.fast5	03454bda-4370-41d2-9795-a8d70ea4ebf2	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	13	2	5338.549000	2.543000	0	TRUE	5338.669000	1938	2.423000	996	14.553847	3.083047	71.147621	8.327711	71.147621	8.327711
TestSample1_2.fast5	0383512f-dc82-4fe6-9d05-bdce19f47f27	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	492	4	5179.687750	2.796500	0	TRUE	5180.115250	1895	2.369000	1238	12.102809	3.328705	73.139030	9.232898	73.139030	9.232898
TestSample1_2.fast5	03aafeda-9bf9-4e01-a241-f9e3665ca231	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	459	4	6383.020000	1.078750	0	TRUE	6383.088750	808	1.010000	401	18.794765	3.096319	72.957993	9.776009	72.957993	9.776009
TestSample1_2.fast5	03b7d93a-30bb-4096-b1e1-115fd56e87ec	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	18	3	45479.996000	3.333750	0	TRUE	45480.602250	2182	2.727500	1197	11.428125	3.118612	72.233841	9.051860	72.233841	9.051860
TestSample1_2.fast5	03deb135-94d9-4385-8257-f4ced49fb7ed	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	497	2	5855.248250	2.857000	0	TRUE	5855.270750	2267	2.834500	1244	12.816049	3.222547	72.776955	9.413935	72.776955	9.413935
TestSample1_2.fast5	04264cd3-cadd-43fb-98f1-00f88f40f754	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	388	1	44972.553750	3.705750	0	TRUE	44972.791250	2774	3.468250	1235	15.896280	3.068384	69.337250	9.051860	69.337250	9.051860
TestSample1_2.fast5	0426cc4a-4b32-43ca-a836-8d4c3eab70a6	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	263	1	5390.396750	1.633250	0	TRUE	5390.641750	1110	1.388250	561	15.082030	3.147917	70.423470	9.232898	70.423470	9.232898
TestSample1_2.fast5	042b1f9b-d621-4faf-80f3-cec98d4d9a79	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	454	1	45221.393500	3.776500	0	TRUE	45221.638500	2825	3.531500	1214	13.575451	2.984239	68.613098	9.232898	68.613098	9.232898
TestSample1_2.fast5	043b6fae-3700-4762-8644-9fa410473da8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	13	2	5411.610000	3.310500	0	TRUE	5411.832500	2470	3.088000	1200	9.281253	2.989090	68.432060	9.776009	68.432060	9.776009
TestSample1_2.fast5	04416e17-d068-40ef-a40a-fa58a8ca6b59	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	200	3	6374.222250	3.108000	0	TRUE	6374.332250	2398	2.998000	1255	16.118202	3.214053	71.690735	9.413935	71.690735	9.413935
TestSample1_2.fast5	0442d399-54d4-46b3-9371-816752744859	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	167	2	5254.595500	1.315500	0	TRUE	5254.703000	966	1.208000	409	16.790619	2.979820	71.328659	8.689786	71.328659	8.689786
TestSample1_2.fast5	0444ec70-8928-4745-a72d-03e7d7f01d85	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	145	2	5453.294500	3.653500	0	TRUE	5453.429500	2814	3.518500	1277	13.913905	3.041913	77.121849	10.500157	77.121849	10.500157
TestSample1_2.fast5	04690781-6178-4173-bc79-bb8017407d48	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	269	2	5063.463750	2.913500	0	TRUE	5063.807500	2055	2.569750	1229	9.027637	3.202406	74.225250	8.508748	74.225250	8.508748
TestSample1_2.fast5	046fffbc-6d41-4ad0-a2d7-69f3f53a122e	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	355	1	5932.517000	3.554250	0	TRUE	5932.783250	2630	3.288000	1258	14.564367	3.118793	75.492516	10.319120	75.492516	10.319120
TestSample1_2.fast5	049feacb-cacb-4c29-9b1c-c757d9094797	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	50	1	5611.630750	2.026500	0	TRUE	5611.779500	1502	1.877750	647	14.646475	2.937753	75.130440	9.232898	75.130440	9.232898
TestSample1_2.fast5	04be0aeb-b55c-4e0c-9771-23daf75df99c	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	439	2	44810.978750	3.222250	0	TRUE	44811.132500	2454	3.068500	1218	15.803399	3.156884	63.906132	8.327711	63.906132	8.327711
TestSample1_2.fast5	04bf1533-b136-4f02-952f-03040e559a12	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	158	2	5852.725500	3.270500	0	TRUE	5852.933000	2450	3.063000	1273	11.356003	3.103775	71.690735	9.413935	71.690735	9.413935
TestSample1_2.fast5	04c8b9b2-f4f7-4af5-b2f3-3a80f567dfe9	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	392	2	5544.754750	1.767750	0	FALSE	5544.927250	1276	1.595250	726	8.543824	3.063943	76.397697	9.594972	76.397697	9.594972
TestSample1_2.fast5	04d1be8a-137f-4a6c-99db-bead22f935fb	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	471	2	5471.945250	3.134000	0	TRUE	5472.065250	2411	3.014000	1231	15.442227	3.192537	71.690735	9.957047	71.690735	9.957047
TestSample1_2.fast5	04dbb2b2-245d-436b-aa06-e78cd18b5a05	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	117	2	5767.583750	3.293500	0	TRUE	5767.760000	2493	3.117250	1244	14.180681	3.160712	70.061394	8.327711	70.061394	8.327711
TestSample1_2.fast5	04ef3a12-046d-43d4-9636-9e75f49ee679	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	429	3	45892.812750	3.615250	0	TRUE	45893.151500	2621	3.276500	1287	15.337576	3.150525	70.423470	9.594972	70.423470	9.594972
TestSample1_2.fast5	04f9972d-446c-4734-91ce-f912bcadf261	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	39	4	45055.633500	3.505750	0	TRUE	45055.723500	2732	3.415750	1238	15.629889	3.057508	72.052803	8.870823	72.052803	8.870823
TestSample1_2.fast5	05218560-3788-4065-be52-d58ad2503c87	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	242	1	5869.139750	1.809500	0	TRUE	5869.833500	892	1.115750	397	15.450583	2.986382	76.035622	9.957047	76.035622	9.957047
TestSample1_2.fast5	05292ba3-2e10-4ce0-b0d9-cf5ea22737f7	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	263	2	44817.655000	3.192500	0	TRUE	44818.050000	2238	2.797500	1232	11.090278	3.167282	66.078575	8.146674	66.078575	8.146674
TestSample1_2.fast5	0532afc0-7647-4f15-ab3b-c57c697680df	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	116	3	5389.893750	3.917000	0	TRUE	5390.048750	3009	3.762000	1279	13.863843	2.964776	69.337250	8.689786	69.337250	8.689786
TestSample1_2.fast5	053478bc-125f-4eff-b4b8-1cdd9b02c005	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	262	2	6148.659750	3.733500	0	TRUE	6148.698500	2955	3.694750	1243	14.557457	2.971053	73.501106	9.232898	73.501106	9.232898
TestSample1_2.fast5	05403b03-55ec-46db-9c0a-5bc7942ed3e9	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	329	4	6407.569000	3.677250	0	TRUE	6407.744000	2801	3.502250	1308	16.463984	3.092885	72.957993	9.051860	72.957993	9.051860
TestSample1_2.fast5	05432821-0711-42f7-b051-4a97c7caf93c	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	506	2	6029.537750	3.305250	0	TRUE	6029.734000	2487	3.109000	1261	13.980298	3.168297	76.397697	9.232898	76.397697	9.232898
TestSample1_2.fast5	05451270-8adc-4cdc-a8a5-ab9feeafc561	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	258	2	5455.090750	3.585250	0	TRUE	5455.219500	2765	3.456500	1223	15.891409	3.044857	72.957993	10.681195	72.957993	10.681195
TestSample1_2.fast5	0555f886-c492-4459-ad8a-440a1f8a4259	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	182	3	5730.932500	3.678500	0	TRUE	5731.511250	2479	3.099750	1237	17.677856	3.196110	69.880363	9.413935	69.880363	9.413935
TestSample1_2.fast5	05561a43-d23b-4cfc-8349-5e15009e8e32	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	118	3	5519.324750	3.399750	0	TRUE	5519.924750	2239	2.799750	1287	12.851132	3.263411	71.328659	8.870823	71.328659	8.870823
TestSample1_2.fast5	055b788a-84ef-4c66-b942-813d5b2af8cd	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	304	1	45793.084250	2.942250	0	TRUE	45793.270500	2204	2.756000	1251	9.340812	3.123628	65.897545	7.965637	65.897545	7.965637
TestSample1_2.fast5	055edd80-3a25-4377-8af5-09dacde7ff94	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	42	2	5855.368250	3.540750	0	TRUE	5855.683250	2580	3.225750	1228	15.201564	3.104993	74.587326	9.413935	74.587326	9.413935
TestSample1_2.fast5	0567e2c9-511d-40e0-b9b3-454d7f3993f2	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	282	2	5111.459250	2.606250	0	TRUE	5111.493000	2058	2.572500	1214	10.296607	3.202433	74.406288	9.051860	74.406288	9.051860
TestSample1_2.fast5	057e0591-69db-4c13-b1b4-a923b0dcac6d	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	402	2	5538.338250	1.587750	0	TRUE	5538.458250	1174	1.467750	564	14.484655	3.035584	73.682144	9.594972	73.682144	9.594972
TestSample1_2.fast5	0599bb4c-c773-4e5c-a353-7615c6785ba7	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	35	4	5336.958000	3.317500	0	TRUE	5337.080500	2556	3.195000	1220	13.216239	3.106889	71.328659	9.232898	71.328659	9.232898
TestSample1_2.fast5	05b22d60-d0e1-4ffa-8f36-8da110786c50	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	253	1	5975.387250	4.117250	0	TRUE	5975.783500	2976	3.721000	1246	18.089323	3.046814	72.414879	8.870823	72.414879	8.870823
TestSample1_2.fast5	060a8d5e-d6e3-447c-9865-b144ce57252a	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	48	1	6389.428500	3.881000	0	TRUE	6389.737250	2857	3.572250	1249	11.050704	2.935406	74.406288	9.594972	74.406288	9.594972
TestSample1_2.fast5	0613bf49-2973-49a8-8443-faf3d57b1843	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	263	2	6260.707750	4.179500	0	TRUE	6260.792750	3275	4.094500	1349	13.331638	2.891738	74.044212	9.594972	74.044212	9.594972
TestSample1_2.fast5	061714f6-9f83-40e0-9f24-1eede6358769	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	435	2	45785.862250	3.073750	0	TRUE	45785.957250	2383	2.978750	1208	14.911451	3.189645	71.509697	9.413935	71.509697	9.413935
TestSample1_2.fast5	0620b165-f9c9-48c1-ab17-93a1944c14c8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	283	1	5238.223250	1.090750	0	TRUE	5238.399500	731	0.914500	401	14.969241	3.170051	73.139030	9.051860	73.139030	9.051860
TestSample1_2.fast5	062bcf43-be3a-4d1a-b856-39d532aa63ef	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	266	3	6197.784000	3.421500	0	TRUE	6197.932750	2618	3.272750	1312	15.584423	3.156998	75.673553	8.870823	75.673553	8.870823
TestSample1_2.fast5	06323e5b-ca24-4385-aeb7-8f2797b25314	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	236	1	6259.962500	3.383000	0	TRUE	6260.218750	2501	3.126750	1247	15.950771	3.177730	74.768364	9.413935	74.768364	9.413935
TestSample1_2.fast5	064b914d-10a9-4949-b177-0a78fad908b7	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	85	1	5136.657750	3.423500	0	TRUE	5136.741500	2671	3.339750	1295	16.878788	3.135692	68.975174	9.413935	68.975174	9.413935
TestSample1_2.fast5	06519872-dbb0-4092-94f0-67dd56bf820a	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	395	1	6002.412500	3.181500	0	TRUE	6002.412500	2545	3.181500	1168	9.448648	2.994431	73.501106	9.232898	73.501106	9.232898
TestSample1_2.fast5	06531f99-8b6f-4ee9-aa81-8342eb46094d	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	181	3	5981.038750	2.725000	0	TRUE	5981.246250	2014	2.517500	1273	10.328905	3.285653	72.595917	9.594972	72.595917	9.594972
TestSample1_2.fast5	06540c20-6592-4133-b96b-b460c68560d8	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	23	4	5209.562250	3.134000	0	TRUE	5209.613500	2466	3.082750	1231	9.394283	3.016782	71.147621	8.689786	71.147621	8.689786
TestSample1_2.fast5	065ee707-bbf6-40bf-9621-4ec0a7a341ea	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	58	2	6076.569000	3.738500	0	TRUE	6076.995250	2649	3.312250	1201	13.997219	3.042166	79.837410	9.957047	79.837410	9.957047
TestSample1_2.fast5	0676de38-cddf-4d21-ab09-68f3f561b6f0	20e5f24723fa8df117afef2fbcd04f61f053acdb	0	374	1	6377.037000	2.866000	0	TRUE	6377.395750	2005	2.507250	1200	10.758972	3.291808	73.139030	8.870823	73.139030	8.870823
